Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped,Year,GDP,Population,Delay_Days,Delivery_Quality,GDP_per_capita,Profit_Margin
7959,2015-04-27,COMPLETE,Central America,LATAM,PAN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-05-02,Standard Class,5,4,Late delivery,DEBIT,60,2,119.98,12.61,2015,55767806073.1781,3960035.0,1,Slight Delay,14082.65484349964,10.510085014169029
76610,2018-01-23,COMPLETE,Southeast Asia,Pacific Asia,PHL,Corporate,1362,Fighting video games,Video Games,39.75,2018-01-29,Standard Class,6,4,Late delivery,DEBIT,40,1,39.75,-31.11,2018,346841896587.313,109465287.0,2,Slight Delay,3168.5103660972723,-78.26415094339623
34184,2016-05-13,PROCESSING,West of USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-05-18,Standard Class,5,4,Late delivery,TRANSFER,130,1,129.99001,-92.04,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,-70.8054411258219
61749,2017-06-20,COMPLETE,Western Europe,Europe,DEU,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-06-25,Standard Class,5,4,Late delivery,DEBIT,400,1,399.98001,125.99,2017,3765351626105.89,82657002.0,1,Slight Delay,45553.93414953388,31.499074166231456
51721,2017-01-24,COMPLETE,Central America,LATAM,PAN,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-01-26,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,-21.65,2017,64327688826.3137,4098707.0,-2,Early,15694.629751849472,-7.2171475692663645
20502,2015-10-27,PENDING,Southeast Asia,Pacific Asia,VNM,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-10-29,First Class,2,1,Late delivery,TRANSFER,60,4,239.96001,95.6,2015,239258328381.741,92823254.0,1,Slight Delay,2577.5688534011206,39.83997166861261
23542,2015-12-10,PROCESSING,Eastern Asia,Pacific Asia,TWN,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-12-13,Standard Class,3,4,Advance shipping,TRANSFER,200,1,199.99001,-415.613,2015,,,-1,Early,,-207.81688045317864
50745,2017-01-10,PENDING,East Africa,Africa,KEN,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-01-16,Second Class,6,2,Late delivery,TRANSFER,400,1,399.98001,42.0,2017,82036510877.2599,49197766.0,4,Severe Delay,1667.4844723083545,10.500524763725068
52716,2017-02-08,COMPLETE,Caribbean,LATAM,HTI,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-02-10,Standard Class,2,4,Advance shipping,DEBIT,50,1,49.98,12.5,2017,15093357161.1498,10817754.0,-2,Early,1395.2394518446065,25.010004001600645
65343,2017-08-11,PROCESSING,Western Europe,Europe,DEU,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-08-13,First Class,2,1,Late delivery,TRANSFER,130,1,129.99001,-4.32,2017,3765351626105.89,82657002.0,1,Slight Delay,45553.93414953388,-3.3233323083827746
28468,2016-02-20,COMPLETE,Southeast Asia,Pacific Asia,VNM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-02-24,Second Class,4,2,Late delivery,DEBIT,50,2,100.0,35.94,2016,257096001177.982,94000117.0,2,Slight Delay,2735.0604380416034,35.94
3135,2015-02-15,PENDING,Central America,LATAM,MEX,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-02-21,Standard Class,6,4,Late delivery,TRANSFER,40,2,79.98,20.79,2015,1213294467716.88,121072306.0,2,Slight Delay,10021.23861188272,25.993998499624904
18660,2015-09-30,CLOSED,Western Europe,Europe,FRA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-10-02,First Class,2,1,Late delivery,CASH,100,3,299.97,27.0,2015,2442483452642.5,66548272.0,1,Slight Delay,36702.43237333796,9.000900090008999
54459,2017-03-05,PENDING_PAYMENT,Central America,LATAM,HND,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-03-10,Standard Class,5,4,Late delivery,PAYMENT,100,1,99.99,33.12,2017,23136247990.5977,9588137.0,1,Slight Delay,2413.0076562941995,33.12331233123312
3142,2015-02-15,ON_HOLD,Central America,LATAM,MEX,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-02-16,Same Day,1,0,Late delivery,DEBIT,300,1,299.98001,133.91,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,44.63964115475561
51513,2017-01-21,COMPLETE,Central America,LATAM,MEX,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-01-25,Standard Class,4,4,Shipping on time,DEBIT,300,1,299.98001,148.49,2017,1190721475906.0,123400057.0,0,On Time,9649.278167724024,49.49996501433546
427,2015-01-07,COMPLETE,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-09,First Class,2,1,Late delivery,DEBIT,60,4,239.96001,50.39,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,20.999332347085666
60394,2017-05-31,COMPLETE,South America,LATAM,ECU,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-06-02,First Class,2,1,Late delivery,DEBIT,130,1,129.99001,32.76,2017,104467486000.0,16759519.0,1,Slight Delay,6233.322447977176,25.201936671902708
21266,2015-11-07,ON_HOLD,Eastern Asia,Pacific Asia,CHN,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-11-09,Standard Class,2,4,Advance shipping,DEBIT,200,1,199.99001,65.96,2015,11280814787468.9,1379860000.0,-2,Early,8175.33285077392,32.98164743328928
38143,2016-07-10,COMPLETE,West of USA,USCA,USA,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-07-14,Second Class,4,2,Late delivery,DEBIT,50,2,99.96,33.31,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,33.3233293317327
74632,2017-12-25,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,1352,Industrial consumer electronics,Consumer Electronics,252.88,2017-12-28,Standard Class,3,4,Advance shipping,DEBIT,253,1,252.88,114.71,2017,1330890554614.09,24592588.0,-1,Early,54117.54771860896,45.36143625434988
42057,2016-09-05,PENDING_PAYMENT,North Africa,Africa,MAR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-08,Standard Class,3,4,Advance shipping,PAYMENT,60,4,239.96001,71.03,2016,111572947004.917,35023457.0,-1,Early,3185.663454207762,29.600765560894914
3549,2015-02-21,PAYMENT_REVIEW,South America,LATAM,BRA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-02-26,Standard Class,5,4,Late delivery,PAYMENT,200,1,199.99001,14.55,2015,1802211999456.42,201675532.0,1,Slight Delay,8936.195588944423,7.275363404402049
20208,2015-10-22,COMPLETE,Western Europe,Europe,FRA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-10-26,Standard Class,4,4,Shipping on time,DEBIT,60,3,179.97,68.84,2015,2442483452642.5,66548272.0,0,On Time,36702.43237333796,38.250819581041284
44878,2016-10-17,PROCESSING,West Asia,Pacific Asia,IRQ,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-10-21,Standard Class,4,4,Shipping on time,TRANSFER,50,1,50.0,14.0,2016,166743557747.671,38469627.0,0,On Time,4334.420964041866,28.000000000000004
9070,2015-05-13,COMPLETE,Central America,LATAM,GTM,Consumer,906,Team Golf Tennessee Volunteers Putter Grip,Accessories,24.99,2015-05-13,Same Day,0,0,Shipping on time,DEBIT,25,5,124.95,35.05,2015,62186066547.6566,15971743.0,0,On Time,3893.5053329906823,28.051220488195277
1341,2015-01-20,COMPLETE,Caribbean,LATAM,DOM,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-01-22,Standard Class,2,4,Advance shipping,DEBIT,50,3,149.94,43.18,2015,70966782572.4386,10434829.0,-2,Early,6800.953093954736,28.798185941043087
4984,2015-03-14,COMPLETE,South America,LATAM,COL,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-03-19,Standard Class,5,4,Late delivery,DEBIT,300,1,299.98001,-415.613,2015,293492370193.166,46969940.0,1,Slight Delay,6248.514905345121,-138.54689850833728
33035,2016-04-27,PROCESSING,West of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-04-27,Same Day,0,0,Shipping on time,TRANSFER,50,2,100.0,23.78,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,23.78
65016,2017-08-07,PENDING,Western Europe,Europe,DEU,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-08-07,Same Day,0,0,Shipping on time,TRANSFER,60,4,239.96001,12.09,2017,3765351626105.89,82657002.0,0,On Time,45553.93414953388,5.038339513321407
49796,2016-12-27,CLOSED,South Asia,Pacific Asia,IRN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-29,Second Class,2,2,Shipping on time,CASH,60,2,119.98,58.19,2016,478618064870.999,83812228.0,0,On Time,5710.5994708910375,48.49974995832638
60538,2017-06-02,ON_HOLD,Central America,LATAM,MEX,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-06-06,Standard Class,4,4,Shipping on time,DEBIT,200,1,199.99001,13.5,2017,1190721475906.0,123400057.0,0,On Time,9649.278167724024,6.750337179342107
35633,2016-06-04,COMPLETE,West of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-06-04,Same Day,0,0,Shipping on time,DEBIT,50,3,150.0,27.8,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,18.533333333333335
68464,2017-09-26,PENDING_PAYMENT,Southern Europe,Europe,ITA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-10-01,Standard Class,5,4,Late delivery,PAYMENT,50,3,150.0,11.75,2017,1970720904584.71,60002252.0,1,Slight Delay,32844.11566060404,7.833333333333334
40784,2016-08-18,PENDING_PAYMENT,East of USA,USCA,USA,Corporate,906,Team Golf Tennessee Volunteers Putter Grip,Accessories,24.99,2016-08-23,Standard Class,5,4,Late delivery,PAYMENT,25,3,74.97,25.45,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,33.946912098172604
21050,2015-11-04,PENDING_PAYMENT,Eastern Asia,Pacific Asia,CHN,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-11-10,Second Class,6,2,Late delivery,PAYMENT,60,4,239.96001,79.37,2015,11280814787468.9,1379860000.0,4,Severe Delay,8175.33285077392,33.07634467926552
28163,2016-02-16,PENDING,Eastern Asia,Pacific Asia,CHN,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-02-20,Standard Class,4,4,Shipping on time,TRANSFER,50,5,249.89999,76.97,2016,11456024084962.0,1387790000.0,0,On Time,8254.868593203582,30.800321360557074
56448,2017-04-03,PENDING,Caribbean,LATAM,CUB,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-04-07,Standard Class,4,4,Shipping on time,TRANSFER,200,1,199.99001,71.14,2017,96850649700.0,11247829.0,0,On Time,8610.608296054288,35.57177681025167
61420,2017-06-15,PENDING,South America,LATAM,BRA,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-06-21,Standard Class,6,4,Late delivery,TRANSFER,50,1,50.0,21.85,2017,2063514688805.78,204703445.0,2,Slight Delay,10080.507872282169,43.7
46446,2016-11-08,COMPLETE,West Asia,Pacific Asia,IRQ,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-11-10,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,126.71,2016,166743557747.671,38469627.0,-2,Early,4334.420964041866,42.239481224098895
20704,2015-10-30,COMPLETE,South Asia,Pacific Asia,IND,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-11-04,Standard Class,5,4,Late delivery,DEBIT,300,1,299.98001,83.51,2015,2103588360044.94,1328024498.0,1,Slight Delay,1583.9981590798484,27.838521640158625
12156,2015-06-27,COMPLETE,Western Europe,Europe,FRA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-06-29,Standard Class,2,4,Advance shipping,DEBIT,400,1,399.98001,-310.38,2015,2442483452642.5,66548272.0,-2,Early,36702.43237333796,-77.59887800392825
18946,2015-10-04,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,282,Under Armour Women's Ignite PIP VI Slide,Electronics,31.99,2015-10-06,Standard Class,2,4,Advance shipping,PAYMENT,32,4,127.96,38.06,2015,3425099578746.09,81686611.0,-2,Early,41929.754911072145,29.743669896842768
10496,2015-06-03,ON_HOLD,Northern Europe,Europe,GBR,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-05,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,100.38,2015,2945579890258.46,65088000.0,-2,Early,45255.34492162088,33.46222969990567
36113,2016-06-11,PAYMENT_REVIEW,East of USA,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-06-15,Standard Class,4,4,Shipping on time,PAYMENT,400,1,399.98001,42.03,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,10.5080251385563
1016,2015-01-15,PENDING_PAYMENT,Caribbean,LATAM,CUB,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-01-17,First Class,2,1,Late delivery,PAYMENT,50,1,50.0,12.56,2015,87132800000.0,11275065.0,1,Slight Delay,7727.919972079983,25.120000000000005
76897,2018-01-27,SUSPECTED_FRAUD,Southeast Asia,Pacific Asia,PHL,Corporate,1363,Summer dresses,Women's Clothing,215.82,2018-01-29,First Class,2,1,Shipping canceled,TRANSFER,216,1,215.82001,-143.3,2018,346841896587.313,109465287.0,1,Slight Delay,3168.5103660972723,-66.39792111954772
10818,2015-06-07,COMPLETE,Western Europe,Europe,FRA,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-06-11,Standard Class,4,4,Shipping on time,DEBIT,200,1,199.99001,71.87,2015,2442483452642.5,66548272.0,0,On Time,36702.43237333796,35.936795042912394
75777,2018-01-11,COMPLETE,Southeast Asia,Pacific Asia,PHL,Consumer,1360,Smart watch,Sporting Goods,327.75,2018-01-14,Second Class,3,2,Late delivery,DEBIT,328,1,327.75,41.41,2018,346841896587.313,109465287.0,1,Slight Delay,3168.5103660972723,12.634630053394355
49149,2016-12-18,CLOSED,Canada,USCA,CAN,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-23,Standard Class,5,4,Late delivery,CASH,60,5,299.95001,-184.69,2016,1527994741907.43,36110803.0,1,Slight Delay,42314.06158172196,-61.57359354647129
40555,2016-08-14,PROCESSING,US Center,USCA,USA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-08-20,Standard Class,6,4,Late delivery,TRANSFER,100,3,299.97,136.79,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,45.601226789345596
30959,2016-03-27,PENDING_PAYMENT,Oceania,Pacific Asia,NZL,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-03-29,First Class,2,1,Late delivery,PAYMENT,50,2,99.96,8.5,2016,189100085275.23,4714100.0,1,Slight Delay,40113.71953824272,8.503401360544219
64647,2017-08-01,PROCESSING,Northern Europe,Europe,GBR,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-08-04,Standard Class,3,4,Advance shipping,TRANSFER,300,1,299.98001,19.65,2017,2699118387873.1,65966000.0,-1,Early,40916.81150703545,6.550436477417278
76425,2018-01-20,COMPLETE,Southeast Asia,Pacific Asia,PHL,Consumer,1362,Fighting video games,Video Games,39.75,2018-01-26,Standard Class,6,4,Late delivery,DEBIT,40,1,39.75,-8.35,2018,346841896587.313,109465287.0,2,Slight Delay,3168.5103660972723,-21.0062893081761
41639,2016-08-30,PENDING_PAYMENT,North Africa,Africa,DZA,Consumer,977,ENO Atlas Hammock Straps,Hunting & Shooting,29.99,2016-09-04,Standard Class,5,4,Late delivery,PAYMENT,30,3,89.97,-63.31,2016,180763839522.151,40850721.0,1,Slight Delay,4424.985290275562,-70.3679004112482
5262,2015-03-18,COMPLETE,Central America,LATAM,PAN,Consumer,37,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,34.99,2015-03-21,Standard Class,3,4,Advance shipping,DEBIT,35,4,139.96001,61.13,2015,55767806073.1781,3960035.0,-1,Early,14082.65484349964,43.67676166927967
1312,2015-01-20,COMPLETE,South America,LATAM,BRA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-01-23,Standard Class,3,4,Advance shipping,DEBIT,400,1,399.98001,162.67,2015,1802211999456.42,201675532.0,-1,Early,8936.195588944423,40.669532459884685
8248,2015-05-01,PENDING_PAYMENT,Central America,LATAM,GTM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-05-05,Second Class,4,2,Late delivery,PAYMENT,50,3,150.0,70.56,2015,62186066547.6566,15971743.0,2,Slight Delay,3893.5053329906823,47.040000000000006
39662,2016-08-01,COMPLETE,West of USA,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-08-04,Standard Class,3,4,Advance shipping,DEBIT,400,1,399.98001,178.19,2016,18695110842000.0,324353340.0,-1,Early,57638.10183671918,44.54972637257547
39683,2016-08-02,CLOSED,East of USA,USCA,USA,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-08-04,First Class,2,1,Late delivery,CASH,300,1,299.98001,-175.91,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,-58.640574083586436
46260,2016-11-06,PENDING_PAYMENT,Eastern Europe,Europe,UKR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-11-12,Standard Class,6,4,Late delivery,PAYMENT,60,1,59.99,11.7,2016,93355869403.9223,45616832.0,2,Slight Delay,2046.5224197051277,19.50325054175696
68933,2017-10-03,CLOSED,Northern Europe,Europe,IRL,Corporate,1346,Sports Books,Books,31.08,2017-10-07,Standard Class,4,4,Shipping on time,CASH,31,1,31.08,9.14,2017,348355212568.515,4827445.0,0,On Time,72161.40475313857,29.40797940797941
69890,2017-10-17,CLOSED,Northern Europe,Europe,GBR,Corporate,1349,Web Camera,Cameras,452.04,2017-10-19,First Class,2,1,Late delivery,CASH,452,1,452.04001,120.27,2017,2699118387873.1,65966000.0,1,Slight Delay,40916.81150703545,26.60605197314282
76443,2018-01-20,ON_HOLD,Southeast Asia,Pacific Asia,MYS,Corporate,1362,Fighting video games,Video Games,39.75,2018-01-22,First Class,2,1,Late delivery,DEBIT,40,1,39.75,9.35,2018,358788845712.53,32910967.0,1,Slight Delay,10901.801995442129,23.52201257861635
26569,2016-01-23,COMPLETE,South Asia,Pacific Asia,PAK,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-01-24,Same Day,1,0,Late delivery,DEBIT,50,4,200.0,93.12,2016,313630000130.435,220138869.0,1,Slight Delay,1424.691611958972,46.56
52479,2017-02-05,COMPLETE,Caribbean,LATAM,CUB,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-02-10,Second Class,5,2,Late delivery,DEBIT,100,4,399.95999,-415.613,2017,96850649700.0,11247829.0,3,Slight Delay,8610.608296054288,-103.91364396223733
34988,2016-05-25,PENDING,West of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-05-29,Standard Class,4,4,Shipping on time,TRANSFER,50,1,50.0,18.68,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,37.36
25430,2016-01-07,COMPLETE,Eastern Asia,Pacific Asia,CHN,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-01-13,Standard Class,6,4,Late delivery,DEBIT,400,1,399.98001,176.39,2016,11456024084962.0,1387790000.0,2,Slight Delay,8254.868593203582,44.09970388270153
12331,2015-06-29,CLOSED,Western Europe,Europe,FRA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-07-01,Standard Class,2,4,Advance shipping,CASH,400,1,399.98001,125.19,2015,2442483452642.5,66548272.0,-2,Early,36702.43237333796,31.29906417073193
44438,2016-10-10,ON_HOLD,Western Europe,Europe,AUT,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-10-14,Standard Class,4,4,Shipping on time,DEBIT,200,1,199.99001,82.32,2016,393687359770.273,8736668.0,0,On Time,45061.499392019134,41.162056044699426
45272,2016-10-22,PENDING,Eastern Europe,Europe,POL,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-10-23,Same Day,1,0,Late delivery,TRANSFER,130,1,129.99001,58.5,2016,473259583969.643,37970087.0,1,Slight Delay,12464.011050847554,45.00345834268341
19525,2015-10-13,PROCESSING,Western Europe,Europe,DEU,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-10-19,Second Class,6,2,Late delivery,TRANSFER,400,1,399.98001,56.78,2015,3425099578746.09,81686611.0,4,Severe Delay,41929.754911072145,14.195709430578793
14601,2015-08-02,PENDING_PAYMENT,Western Europe,Europe,NLD,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-08-04,Second Class,2,2,Shipping on time,PAYMENT,200,1,199.99001,-11.36,2015,775743675302.734,16939923.0,0,On Time,45793.81354346971,-5.680283730172322
74312,2017-12-20,COMPLETE,Oceania,Pacific Asia,AUS,Home Office,1348,CDs of rock,CDs,11.29,2017-12-23,Standard Class,3,4,Advance shipping,DEBIT,11,1,11.29,3.35,2017,1330890554614.09,24592588.0,-1,Early,54117.54771860896,29.67227635075288
21819,2015-11-15,CANCELED,Southeast Asia,Pacific Asia,PHL,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-11-15,Same Day,0,0,Shipping canceled,TRANSFER,50,2,99.96,7.5,2015,306445871242.322,105312992.0,0,On Time,2909.8581801030023,7.503001200480193
